order_id,customer_id,store_id,item,size,timestamp,amount,coupon_applied,satisfaction_rating
50401,1114,2058,Sandwich,L,08-08-2025 05:53,193,YES,5
50402,1148,2187,Americano,L,13-11-2025 19:04,315,NO,5
50403,1169,2139,Sandwich,M,22-09-2025 11:58,86,NO,3
50404,1164,2089,Cold Coffee,S,03-09-2025 21:55,460,NO,2
50405,1273,2179,Americano,L,20-08-2025 22:54,210,NO,1
50406,1339,2147,Hot Cocoa,L,08-09-2025 16:31,367,NO,1
50407,1107,2192,Sandwich,M,04-08-2025 05:59,229,NO,4
50408,1346,2120,Latte,S,05-10-2025 13:10,379,YES,5
50409,1181,2145,Cappuccino,M,01-11-2025 17:58,91,NO,5
50410,1381,2126,Hot Cocoa,M,02-12-2025 02:05,355,YES,4
50411,1311,2032,Tea,M,18-07-2025 14:28,188,YES,5
50412,1149,2046,Americano,L,23-08-2025 02:26,361,NO,3
50413,1385,2056,Mocha,L,30-07-2025 08:46,243,NO,1
50414,1341,2176,Latte,L,18-09-2025 05:18,352,NO,2
50415,1440,2104,Cold Coffee,M,31-07-2025 19:16,310,YES,2
50416,1205,2074,Cold Coffee,L,14-11-2025 08:33,251,NO,2
50417,1350,2026,Mocha,L,11-10-2025 00:47,294,NO,4
50418,1097,2163,Americano,L,19-07-2025 17:54,150,YES,5
50419,1293,2188,Cold Coffee,S,08-08-2025 07:48,392,YES,2
50420,1292,2161,Tea,L,23-06-2025 21:01,269,YES,5
50421,1453,2168,Espresso,L,13-09-2025 12:05,178,YES,4
50422,1189,2186,Cold Coffee,S,05-09-2025 21:33,444,YES,3
50423,1068,2076,Cold Coffee,S,16-07-2025 09:49,375,NO,4
50424,1126,2176,Hot Cocoa,M,23-07-2025 04:21,487,YES,4
50425,1257,2165,Hot Cocoa,L,15-11-2025 21:52,249,YES,2
50426,1237,2185,Cappuccino,S,29-10-2025 13:52,96,NO,5
50427,1241,2099,Americano,M,26-07-2025 16:55,446,YES,5
50428,1332,2137,Latte,S,30-08-2025 08:45,326,YES,3
50429,1416,2102,Espresso,M,22-08-2025 18:34,446,NO,4
50430,1404,2032,Tea,S,17-11-2025 16:43,214,YES,2
50431,1188,2106,Cappuccino,M,03-07-2025 18:38,204,NO,2
50432,1136,2025,Muffin,L,18-10-2025 22:03,117,NO,4
50433,1386,2063,Cold Coffee,M,02-08-2025 13:15,432,NO,3
50434,1404,2116,Sandwich,L,29-07-2025 16:05,384,YES,2
50435,1076,2134,Cappuccino,S,19-07-2025 03:08,269,NO,3
50436,1158,2184,Espresso,L,07-10-2025 07:15,236,NO,4
50437,1345,2076,Cold Coffee,L,09-11-2025 13:35,435,YES,2
50438,1312,2075,Cappuccino,M,07-10-2025 20:37,196,YES,2
50439,1299,2078,Muffin,L,08-06-2025 13:20,212,NO,5
50440,1382,2133,Cappuccino,M,04-10-2025 07:19,167,NO,2
50441,1301,2129,Americano,L,17-08-2025 21:45,273,NO,2
50442,1446,2135,Hot Cocoa,S,08-09-2025 04:41,274,YES,1
50443,1176,2058,Latte,S,19-07-2025 18:27,156,NO,5
50444,1399,2187,Latte,L,14-07-2025 10:54,262,NO,4
50445,1292,2164,Cold Coffee,L,17-11-2025 10:33,499,YES,2
50446,1187,2171,Muffin,M,05-10-2025 20:20,130,NO,5
50447,1035,2070,Latte,L,17-11-2025 14:34,459,YES,1
50448,1229,2146,Espresso,S,23-07-2025 17:26,211,YES,2
50449,1117,2177,Muffin,M,10-07-2025 15:59,100,NO,5
50450,1143,2024,Tea,S,26-10-2025 14:41,112,YES,5
50451,1156,2016,Cappuccino,S,23-07-2025 13:56,379,NO,4
50452,1051,2138,Tea,M,06-11-2025 14:50,404,YES,2
50453,1245,2030,Muffin,S,06-09-2025 15:35,181,YES,5
50454,1302,2056,Cold Coffee,M,03-08-2025 11:01,371,YES,5
50455,1221,2029,Espresso,L,14-07-2025 00:55,381,NO,1
50456,1129,2194,Hot Cocoa,L,28-07-2025 18:51,332,YES,3
50457,1260,2124,Cappuccino,M,09-10-2025 12:19,233,NO,5
50458,1128,2088,Mocha,L,23-09-2025 04:46,337,NO,4
50459,1058,2194,Sandwich,M,07-06-2025 11:28,243,NO,4
50460,1084,2046,Tea,M,14-10-2025 21:23,235,YES,4
50461,1176,2164,Cappuccino,S,04-11-2025 10:31,135,YES,2
50462,1158,2129,Americano,M,02-11-2025 00:52,351,NO,1
50463,1351,2077,Sandwich,S,25-09-2025 02:11,424,YES,3
50464,1081,2050,Tea,S,18-11-2025 17:22,160,YES,3
50465,1490,2133,Cappuccino,L,29-09-2025 19:04,483,NO,3
50466,1118,2068,Cappuccino,M,17-08-2025 05:06,154,NO,3
50467,1373,2091,Latte,M,05-08-2025 00:33,297,NO,4
50468,1003,2196,Cappuccino,S,24-08-2025 14:11,261,YES,4
50469,1393,2071,Mocha,L,15-07-2025 11:28,186,NO,3
50470,1427,2096,Americano,M,28-08-2025 05:23,484,NO,3
50471,1286,2144,Latte,S,08-11-2025 01:35,190,NO,3
50472,1055,2020,Latte,S,08-08-2025 09:57,450,NO,5
50473,1241,2012,Mocha,L,29-11-2025 16:49,441,NO,2
50474,1144,2156,Sandwich,M,17-06-2025 17:32,131,YES,3
50475,1142,2138,Cappuccino,M,02-12-2025 13:24,225,YES,4
50476,1069,2192,Hot Cocoa,M,03-11-2025 17:59,455,NO,2
50477,1448,2039,Mocha,M,25-09-2025 16:32,182,YES,4
50478,1126,2084,Muffin,L,17-09-2025 07:51,498,NO,1
50479,1072,2198,Cold Coffee,L,22-10-2025 08:28,458,NO,3
50480,1464,2198,Espresso,L,24-11-2025 23:33,189,YES,3
50481,1240,2059,Muffin,M,09-08-2025 21:02,181,NO,3
50482,1310,2192,Hot Cocoa,S,29-06-2025 08:33,408,NO,4
50483,1203,2125,Mocha,L,17-06-2025 22:03,342,NO,1
50484,1290,2112,Americano,L,22-11-2025 17:57,488,NO,5
50485,1252,2073,Cold Coffee,M,07-10-2025 09:29,114,YES,5
50486,1048,2143,Mocha,L,06-07-2025 22:28,488,YES,5
50487,1473,2120,Cappuccino,S,02-11-2025 04:06,430,NO,3
50488,1239,2116,Cold Coffee,L,09-08-2025 09:00,117,YES,5
50489,1174,2117,Cold Coffee,S,23-08-2025 04:03,374,NO,1
50490,1320,2100,Cappuccino,S,19-07-2025 22:44,245,NO,2
50491,1133,2058,Cold Coffee,L,02-11-2025 07:12,247,NO,2
50492,1395,2148,Tea,L,21-11-2025 14:44,375,YES,2
50493,1396,2038,Americano,M,11-07-2025 11:21,131,YES,5
50494,1309,2011,Sandwich,L,12-08-2025 21:19,115,NO,3
50495,1476,2059,Hot Cocoa,S,04-08-2025 00:51,163,NO,3
50496,1120,2056,Americano,S,02-07-2025 21:01,305,YES,4
50497,1014,2114,Americano,L,16-07-2025 17:10,274,YES,4
50498,1225,2103,Muffin,S,02-11-2025 22:08,274,YES,1
50499,1497,2045,Hot Cocoa,L,24-10-2025 21:35,344,YES,2
50500,1388,2054,Sandwich,M,28-10-2025 00:44,389,NO,3
50501,1213,2049,Mocha,S,08-11-2025 12:23,339,NO,4
50502,1131,2131,Cappuccino,M,09-06-2025 08:20,83,NO,4
50503,1205,2026,Muffin,M,05-08-2025 09:43,113,NO,3
50504,1118,2180,Cold Coffee,L,09-10-2025 04:24,494,NO,4
50505,1009,2071,Tea,L,27-11-2025 10:57,245,YES,2
50506,1434,2064,Tea,L,08-06-2025 00:19,145,YES,2
50507,1356,2121,Latte,S,29-09-2025 23:36,490,YES,3
50508,1191,2159,Hot Cocoa,S,26-08-2025 14:53,168,YES,5
50509,1495,2039,Mocha,L,11-07-2025 11:29,266,YES,2
50510,1016,2128,Tea,M,23-08-2025 14:15,400,NO,3
50511,1319,2083,Latte,S,09-08-2025 14:22,94,NO,1
50512,1377,2037,Hot Cocoa,S,18-09-2025 23:14,273,YES,2
50513,1052,2004,Tea,S,24-06-2025 02:25,294,YES,1
50514,1496,2122,Hot Cocoa,M,19-11-2025 11:00,354,NO,2
50515,1439,2155,Muffin,S,05-08-2025 16:28,323,NO,3
50516,1066,2083,Tea,L,16-08-2025 04:50,394,YES,4
50517,1253,2192,Sandwich,S,30-06-2025 15:31,192,YES,2
50518,1116,2169,Latte,L,24-06-2025 14:50,447,NO,3
50519,1455,2158,Mocha,S,20-07-2025 03:22,208,YES,3
50520,1169,2182,Hot Cocoa,L,28-09-2025 22:21,346,NO,2
50521,1168,2109,Hot Cocoa,L,04-07-2025 09:52,376,YES,4
50522,1324,2013,Latte,S,08-06-2025 23:50,153,YES,2
50523,1083,2102,Muffin,S,25-09-2025 07:12,326,NO,3
50524,1097,2161,Espresso,M,02-09-2025 00:03,189,NO,5
50525,1135,2140,Mocha,S,28-10-2025 20:51,223,NO,3
50526,1457,2048,Cold Coffee,M,09-11-2025 21:56,329,NO,1
50527,1343,2088,Mocha,S,05-11-2025 01:16,267,NO,1
50528,1494,2140,Cold Coffee,S,20-07-2025 07:34,314,YES,1
50529,1282,2183,Sandwich,S,22-11-2025 19:00,257,NO,4
50530,1224,2142,Cappuccino,L,11-07-2025 16:08,283,YES,2
50531,1431,2175,Muffin,S,14-07-2025 19:00,455,NO,5
50532,1308,2200,Espresso,L,20-11-2025 04:38,351,YES,5
50533,1186,2139,Hot Cocoa,L,17-09-2025 07:07,165,NO,2
50534,1052,2175,Muffin,L,07-10-2025 09:12,396,YES,2
50535,1277,2157,Muffin,S,30-07-2025 06:38,105,NO,3
50536,1200,2134,Cappuccino,M,05-09-2025 02:09,244,YES,3
50537,1001,2020,Sandwich,L,22-09-2025 03:06,422,NO,2
50538,1473,2188,Americano,L,19-06-2025 04:28,110,NO,2
50539,1074,2124,Hot Cocoa,S,21-08-2025 04:24,482,YES,4
50540,1201,2152,Sandwich,S,15-11-2025 05:21,259,YES,2
50541,1494,2071,Mocha,M,30-06-2025 04:31,451,YES,2
50542,1228,2037,Espresso,M,31-10-2025 21:40,247,YES,1
50543,1267,2080,Sandwich,L,30-09-2025 10:03,321,YES,4
50544,1153,2032,Muffin,S,19-06-2025 21:11,466,NO,3
50545,1487,2011,Espresso,M,28-06-2025 02:57,400,NO,4
50546,1300,2044,Mocha,L,21-11-2025 06:38,486,NO,3
50547,1116,2134,Hot Cocoa,S,26-10-2025 07:20,388,NO,2
50548,1446,2171,Espresso,L,29-08-2025 04:35,295,YES,1
50549,1443,2198,Hot Cocoa,L,26-10-2025 10:31,221,NO,5
50550,1169,2108,Hot Cocoa,M,22-06-2025 08:20,86,YES,4
50551,1125,2150,Muffin,S,28-09-2025 23:45,302,NO,1
50552,1400,2182,Hot Cocoa,L,02-10-2025 00:14,369,NO,5
50553,1266,2171,Espresso,S,01-10-2025 01:02,135,YES,5
50554,1049,2031,Americano,M,26-09-2025 20:39,424,NO,4
50555,1368,2191,Tea,M,09-10-2025 20:44,483,NO,4
50556,1294,2134,Hot Cocoa,M,11-11-2025 02:42,492,NO,1
50557,1111,2146,Tea,S,06-10-2025 15:32,248,YES,3
50558,1472,2106,Cold Coffee,L,02-09-2025 21:07,209,NO,3
50559,1181,2064,Americano,M,05-11-2025 09:27,104,NO,4
50560,1358,2163,Cappuccino,S,16-07-2025 20:53,365,NO,4
50561,1386,2090,Cappuccino,M,19-11-2025 13:21,125,NO,3
50562,1316,2138,Americano,M,14-11-2025 03:02,236,YES,1
50563,1328,2104,Hot Cocoa,L,10-09-2025 18:11,407,YES,4
50564,1104,2068,Muffin,M,13-08-2025 06:59,252,NO,3
50565,1387,2041,Muffin,M,09-06-2025 07:19,137,YES,5
50566,1159,2130,Cappuccino,L,23-09-2025 01:08,231,YES,4
50567,1317,2179,Americano,S,24-06-2025 08:12,126,NO,3
50568,1075,2184,Mocha,L,13-08-2025 21:55,283,YES,4
50569,1054,2189,Sandwich,L,24-09-2025 21:59,122,NO,2
50570,1227,2011,Sandwich,L,06-07-2025 07:30,421,NO,1
50571,1254,2058,Mocha,S,23-07-2025 20:31,195,NO,2
50572,1075,2004,Tea,S,10-06-2025 05:54,393,NO,4
50573,1213,2143,Sandwich,L,13-07-2025 12:59,291,YES,5
50574,1298,2103,Cold Coffee,L,26-07-2025 23:44,441,NO,3
50575,1221,2095,Latte,S,07-08-2025 09:07,356,NO,1
50576,1491,2178,Cold Coffee,M,20-11-2025 04:43,439,YES,5
50577,1297,2033,Cold Coffee,L,21-10-2025 18:16,323,NO,1
50578,1414,2155,Espresso,L,12-08-2025 20:29,447,YES,4
50579,1138,2148,Cold Coffee,M,04-10-2025 08:56,304,NO,5
50580,1224,2017,Hot Cocoa,S,22-09-2025 22:41,309,YES,3
50581,1245,2181,Espresso,S,16-10-2025 15:28,261,YES,3
50582,1292,2065,Muffin,S,22-10-2025 18:46,386,NO,4
50583,1361,2196,Tea,M,18-07-2025 00:01,418,NO,3
50584,1276,2179,Latte,M,09-08-2025 09:29,199,NO,2
50585,1393,2139,Americano,L,06-08-2025 06:34,83,YES,3
50586,1301,2031,Sandwich,L,18-06-2025 13:37,351,NO,2
50587,1376,2050,Muffin,L,03-11-2025 10:57,468,YES,2
50588,1016,2167,Hot Cocoa,L,29-06-2025 10:00,249,YES,1
50589,1485,2104,Americano,L,17-10-2025 07:04,278,NO,4
50590,1357,2122,Espresso,M,11-07-2025 17:53,129,NO,3
50591,1091,2182,Hot Cocoa,M,11-09-2025 05:47,126,YES,3
50592,1206,2052,Cold Coffee,M,09-10-2025 21:23,404,YES,3
50593,1232,2193,Mocha,L,26-07-2025 06:23,90,YES,5
50594,1031,2175,Sandwich,S,08-07-2025 22:25,80,YES,1
50595,1168,2099,Hot Cocoa,S,08-11-2025 13:32,370,NO,1
50596,1490,2045,Americano,L,04-10-2025 18:34,335,YES,5
50597,1112,2089,Espresso,L,30-11-2025 10:11,159,NO,5
50598,1091,2113,Sandwich,S,12-09-2025 17:25,156,NO,1
50599,1319,2010,Muffin,S,09-11-2025 22:56,239,NO,1
50600,1179,2175,Muffin,L,14-09-2025 21:25,165,YES,4
50601,1099,2155,Espresso,L,01-12-2025 20:36,252,NO,5
50602,1426,2100,Mocha,S,14-10-2025 01:29,363,YES,3
50603,1127,2094,Espresso,S,11-11-2025 23:19,331,YES,4
50604,1022,2092,Espresso,M,10-11-2025 16:12,417,YES,5
50605,1047,2170,Espresso,M,30-11-2025 06:42,349,NO,5
50606,1330,2052,Mocha,M,02-07-2025 12:27,309,YES,3
50607,1484,2161,Tea,M,29-08-2025 16:59,273,YES,4
50608,1013,2126,Cappuccino,M,23-09-2025 04:43,327,NO,3
50609,1255,2198,Hot Cocoa,L,19-10-2025 22:13,108,YES,2
50610,1485,2023,Latte,L,29-10-2025 10:20,372,YES,3
50611,1379,2013,Cold Coffee,S,15-06-2025 09:06,235,NO,2
50612,1181,2138,Tea,L,22-11-2025 20:51,302,YES,5
50613,1190,2175,Latte,S,25-06-2025 08:50,314,YES,2
50614,1365,2082,Latte,L,15-07-2025 17:58,333,YES,5
50615,1328,2157,Tea,S,02-12-2025 06:19,275,YES,1
50616,1474,2075,Hot Cocoa,S,12-10-2025 07:01,496,NO,2
50617,1200,2059,Sandwich,M,14-06-2025 21:40,159,YES,5
50618,1127,2160,Muffin,M,24-11-2025 11:15,296,NO,2
50619,1482,2168,Cappuccino,M,18-10-2025 06:02,85,NO,4
50620,1194,2072,Tea,M,25-07-2025 10:08,387,YES,4
50621,1022,2179,Tea,S,12-10-2025 22:43,433,YES,1
50622,1327,2030,Latte,S,28-11-2025 09:44,485,NO,1
50623,1094,2138,Cappuccino,S,27-10-2025 22:10,211,NO,3
50624,1275,2074,Sandwich,L,26-07-2025 23:46,135,YES,4
50625,1422,2052,Cold Coffee,L,17-11-2025 13:51,334,YES,2
50626,1266,2010,Mocha,M,27-06-2025 10:40,137,YES,1
50627,1427,2100,Cappuccino,S,01-11-2025 06:47,435,YES,2
50628,1224,2158,Muffin,M,27-10-2025 14:02,153,NO,5
50629,1394,2011,Mocha,L,02-11-2025 02:36,176,YES,3
50630,1023,2146,Mocha,S,11-08-2025 11:53,208,YES,3
50631,1237,2052,Sandwich,S,21-08-2025 04:44,274,YES,3
50632,1259,2017,Hot Cocoa,S,06-10-2025 00:07,179,NO,4
50633,1013,2113,Cappuccino,S,01-10-2025 01:02,350,NO,5
50634,1083,2037,Cold Coffee,M,17-06-2025 05:24,137,YES,4
50635,1266,2137,Muffin,L,24-10-2025 02:47,166,NO,3
50636,1020,2037,Tea,L,21-07-2025 14:02,83,NO,1
50637,1289,2015,Muffin,L,29-06-2025 10:40,194,YES,5
50638,1280,2019,Mocha,L,13-11-2025 05:12,323,NO,3
50639,1352,2158,Muffin,M,29-11-2025 23:07,463,YES,4
50640,1314,2065,Mocha,L,02-09-2025 13:28,325,YES,4
50641,1275,2093,Cappuccino,S,31-07-2025 21:58,406,YES,4
50642,1132,2042,Tea,L,10-06-2025 06:40,301,NO,2
50643,1022,2118,Espresso,L,24-11-2025 01:17,357,YES,4
50644,1065,2161,Mocha,S,24-08-2025 00:13,295,NO,4
50645,1376,2116,Latte,M,04-09-2025 05:14,266,NO,3
50646,1341,2103,Muffin,L,17-09-2025 02:46,185,YES,2
50647,1365,2049,Muffin,S,22-11-2025 20:23,453,NO,4
50648,1281,2196,Cappuccino,M,09-10-2025 06:21,237,YES,4
50649,1073,2121,Latte,L,10-10-2025 20:44,311,NO,5
50650,1212,2014,Mocha,S,10-08-2025 18:48,362,YES,4
50651,1480,2133,Cappuccino,S,31-08-2025 05:32,92,YES,4
50652,1291,2171,Latte,M,29-10-2025 01:34,428,YES,4
50653,1295,2051,Muffin,M,06-08-2025 16:03,319,YES,2
50654,1391,2125,Tea,L,01-11-2025 10:45,393,YES,1
50655,1403,2017,Espresso,S,07-06-2025 21:29,107,NO,1
50656,1161,2092,Hot Cocoa,L,05-07-2025 10:57,189,NO,1
50657,1186,2160,Hot Cocoa,L,28-11-2025 20:26,308,NO,3
50658,1361,2045,Tea,M,25-06-2025 22:07,490,YES,2
50659,1084,2107,Tea,L,29-11-2025 23:05,396,NO,2
50660,1288,2142,Espresso,M,20-10-2025 02:41,223,YES,1
50661,1340,2038,Muffin,S,30-10-2025 22:47,100,YES,4
50662,1243,2098,Hot Cocoa,S,02-11-2025 04:13,90,NO,4
50663,1300,2147,Hot Cocoa,M,26-11-2025 19:23,90,NO,5
50664,1177,2087,Mocha,M,19-06-2025 14:08,170,YES,5
50665,1154,2174,Hot Cocoa,S,27-06-2025 18:15,484,YES,3
50666,1150,2183,Mocha,M,01-10-2025 06:24,489,NO,1
50667,1319,2152,Muffin,S,16-08-2025 03:07,209,YES,5
50668,1144,2134,Hot Cocoa,M,07-08-2025 01:43,165,YES,2
50669,1359,2079,Americano,M,29-08-2025 06:47,252,YES,3
50670,1384,2195,Cold Coffee,L,21-06-2025 19:03,250,YES,2
50671,1447,2160,Americano,L,25-09-2025 14:30,89,NO,4
50672,1103,2121,Mocha,M,13-06-2025 04:47,435,NO,4
50673,1172,2094,Hot Cocoa,M,21-10-2025 13:15,255,YES,3
50674,1369,2067,Latte,S,09-09-2025 03:12,224,NO,1
50675,1468,2116,Cappuccino,L,30-11-2025 13:34,243,YES,1
50676,1416,2033,Cold Coffee,S,20-06-2025 15:53,170,NO,1
50677,1079,2147,Hot Cocoa,S,20-11-2025 22:11,118,YES,1
50678,1378,2088,Americano,S,27-09-2025 08:56,400,NO,3
50679,1403,2171,Muffin,L,29-06-2025 21:33,108,YES,2
50680,1471,2191,Tea,S,24-06-2025 00:28,447,YES,1
50681,1222,2176,Muffin,S,15-06-2025 22:06,447,YES,4
50682,1165,2161,Espresso,S,06-09-2025 15:37,498,YES,4
50683,1310,2181,Espresso,M,01-08-2025 03:34,454,YES,4
50684,1095,2130,Tea,S,10-07-2025 08:37,181,NO,2
50685,1450,2139,Americano,S,20-10-2025 03:10,143,YES,2
50686,1096,2083,Latte,S,21-08-2025 20:23,405,NO,5
50687,1212,2130,Cappuccino,M,18-07-2025 14:15,298,NO,3
50688,1377,2062,Hot Cocoa,S,11-10-2025 08:53,429,NO,3
50689,1387,2042,Muffin,S,18-06-2025 09:41,332,NO,1
50690,1318,2194,Hot Cocoa,S,15-10-2025 02:19,471,NO,1
50691,1382,2173,Tea,M,28-09-2025 10:01,474,NO,5
50692,1348,2017,Muffin,M,25-10-2025 09:51,243,NO,3
50693,1381,2123,Cappuccino,M,03-08-2025 12:21,470,NO,3
50694,1280,2191,Sandwich,S,28-09-2025 05:47,167,YES,3
50695,1210,2120,Sandwich,M,02-12-2025 12:40,487,NO,4
50696,1445,2119,Cappuccino,S,03-07-2025 19:15,457,NO,4
50697,1487,2007,Muffin,M,19-08-2025 06:49,403,YES,4
50698,1188,2004,Cold Coffee,L,29-11-2025 00:23,168,YES,5
50699,1485,2048,Americano,S,09-06-2025 09:28,280,NO,2
50700,1139,2087,Tea,S,10-09-2025 18:47,280,YES,3
50701,1425,2141,Mocha,S,13-07-2025 02:18,329,NO,4
50702,1223,2041,Hot Cocoa,L,17-06-2025 19:36,260,YES,1
50703,1488,2083,Tea,M,02-10-2025 05:44,228,YES,2
50704,1266,2127,Cold Coffee,M,09-09-2025 11:01,86,NO,2
50705,1174,2162,Muffin,L,04-10-2025 07:25,299,YES,5
50706,1067,2136,Latte,M,24-10-2025 22:42,271,YES,3
50707,1290,2122,Mocha,S,01-09-2025 00:38,269,NO,2
50708,1108,2084,Americano,M,07-10-2025 07:09,323,NO,5
50709,1175,2148,Tea,L,13-07-2025 22:57,145,NO,5
50710,1498,2059,Hot Cocoa,S,09-09-2025 02:05,368,NO,1
50711,1161,2131,Cappuccino,M,29-10-2025 21:14,155,NO,1
50712,1271,2126,Sandwich,L,28-11-2025 01:24,452,NO,1
50713,1231,2100,Cappuccino,M,22-10-2025 10:49,153,NO,1
50714,1243,2064,Tea,L,06-06-2025 19:19,247,NO,5
50715,1248,2144,Hot Cocoa,M,07-08-2025 08:34,328,NO,5
50716,1453,2138,Americano,L,12-07-2025 18:09,385,YES,3
50717,1376,2016,Cappuccino,L,08-11-2025 08:00,338,NO,2
50718,1405,2097,Cappuccino,L,12-11-2025 03:59,85,NO,3
50719,1105,2037,Latte,S,11-06-2025 19:24,413,NO,1
50720,1189,2120,Cappuccino,M,05-10-2025 17:57,275,YES,5
50721,1228,2195,Muffin,S,29-07-2025 07:56,313,NO,2
50722,1362,2156,Espresso,M,07-07-2025 20:16,380,YES,3
50723,1490,2005,Muffin,S,21-11-2025 17:02,247,NO,3
50724,1073,2081,Latte,L,11-06-2025 03:46,401,NO,3
50725,1203,2046,Cappuccino,L,15-11-2025 13:28,469,YES,3
50726,1166,2145,Americano,S,24-11-2025 17:23,341,YES,2
50727,1255,2017,Espresso,S,05-07-2025 15:27,132,YES,2
50728,1048,2194,Americano,M,10-08-2025 21:01,121,NO,3
50729,1385,2018,Tea,M,20-09-2025 01:30,111,NO,4
50730,1356,2040,Hot Cocoa,S,11-11-2025 08:18,186,NO,2
50731,1060,2196,Espresso,S,22-07-2025 16:09,108,YES,1
50732,1330,2179,Americano,M,14-06-2025 10:40,101,YES,2
50733,1487,2040,Cappuccino,L,07-08-2025 05:53,245,NO,4
50734,1010,2131,Mocha,M,10-06-2025 18:40,422,NO,5
50735,1035,2011,Sandwich,L,13-06-2025 04:53,186,YES,5
50736,1252,2002,Mocha,L,21-06-2025 20:50,377,NO,5
50737,1461,2043,Americano,S,05-07-2025 18:39,354,YES,5
50738,1145,2069,Mocha,M,13-09-2025 09:58,278,YES,2
50739,1387,2156,Cold Coffee,M,14-07-2025 05:27,247,NO,4
50740,1062,2167,Cappuccino,M,11-06-2025 19:23,308,NO,2
50741,1095,2029,Hot Cocoa,M,09-11-2025 10:58,134,YES,2
50742,1389,2146,Muffin,L,03-08-2025 04:43,433,YES,5
50743,1419,2078,Hot Cocoa,M,16-06-2025 18:28,411,YES,5
50744,1456,2065,Cold Coffee,L,10-06-2025 20:04,238,YES,2
50745,1425,2047,Americano,S,11-09-2025 05:22,448,NO,3
50746,1235,2101,Cold Coffee,S,02-12-2025 00:25,331,NO,5
50747,1306,2074,Cappuccino,S,21-06-2025 07:05,395,YES,1
50748,1437,2008,Latte,S,19-11-2025 15:46,85,NO,1
50749,1156,2114,Cold Coffee,L,24-09-2025 12:41,161,YES,1
50750,1189,2056,Muffin,S,27-08-2025 09:11,459,NO,1
50751,1144,2107,Espresso,S,02-08-2025 23:24,474,YES,1
50752,1155,2037,Latte,M,25-11-2025 12:30,489,YES,1
50753,1471,2163,Hot Cocoa,L,07-11-2025 03:38,95,NO,2
50754,1008,2029,Hot Cocoa,L,21-07-2025 19:21,313,NO,3
50755,1012,2180,Tea,M,18-06-2025 12:01,454,YES,2
50756,1034,2102,Hot Cocoa,S,13-06-2025 10:16,334,NO,4
50757,1212,2045,Latte,L,27-11-2025 11:19,102,YES,3
50758,1364,2073,Cold Coffee,M,15-07-2025 13:44,490,NO,1
50759,1344,2070,Hot Cocoa,S,18-10-2025 03:13,309,YES,1
50760,1448,2145,Cappuccino,L,20-10-2025 17:04,330,YES,1
50761,1147,2094,Cold Coffee,L,16-08-2025 12:49,313,NO,5
50762,1084,2096,Muffin,L,21-09-2025 05:03,356,YES,3
50763,1377,2164,Mocha,M,09-07-2025 23:49,377,NO,3
50764,1240,2089,Cappuccino,S,11-11-2025 07:40,424,NO,5
50765,1209,2093,Sandwich,S,01-10-2025 03:19,209,YES,3
50766,1474,2092,Cappuccino,M,30-10-2025 13:36,356,YES,1
50767,1176,2130,Cappuccino,S,30-09-2025 11:40,254,YES,5
50768,1072,2053,Tea,M,22-06-2025 02:03,294,YES,5
50769,1279,2011,Mocha,S,25-09-2025 22:57,82,NO,5
50770,1341,2043,Hot Cocoa,S,17-10-2025 00:49,443,NO,4
50771,1060,2084,Muffin,L,21-08-2025 21:44,347,NO,2
50772,1296,2090,Tea,L,30-10-2025 03:38,134,YES,4
50773,1080,2178,Cold Coffee,L,06-06-2025 07:52,486,YES,4
50774,1074,2019,Espresso,M,23-07-2025 04:07,466,NO,3
50775,1423,2054,Cappuccino,L,24-06-2025 23:13,497,YES,1
50776,1009,2008,Americano,S,16-07-2025 10:11,175,YES,1
50777,1130,2116,Cappuccino,M,14-08-2025 15:14,418,NO,1
50778,1358,2153,Cold Coffee,M,20-08-2025 12:07,271,YES,3
50779,1220,2159,Cold Coffee,M,07-10-2025 13:26,394,YES,4
50780,1017,2128,Cold Coffee,M,12-06-2025 05:45,210,NO,4
50781,1386,2138,Tea,M,17-10-2025 22:09,380,NO,4
50782,1014,2098,Espresso,M,31-10-2025 14:31,124,NO,3
50783,1279,2024,Americano,S,24-10-2025 20:28,446,YES,4
50784,1195,2192,Latte,S,01-10-2025 10:07,320,YES,3
50785,1159,2142,Espresso,M,18-07-2025 06:19,394,NO,1
50786,1006,2176,Muffin,L,20-11-2025 17:39,425,YES,5
50787,1228,2018,Americano,S,04-09-2025 03:40,220,NO,5
50788,1335,2186,Cold Coffee,M,27-09-2025 22:28,140,NO,2
50789,1462,2116,Sandwich,S,13-06-2025 22:39,228,NO,4
50790,1057,2176,Muffin,S,14-07-2025 21:04,326,NO,2
50791,1003,2100,Latte,L,29-11-2025 00:36,170,NO,1
50792,1155,2047,Mocha,M,21-11-2025 06:55,429,NO,2
50793,1366,2114,Americano,S,25-06-2025 22:17,164,YES,2
50794,1380,2155,Muffin,S,30-08-2025 06:46,334,NO,4
50795,1011,2182,Muffin,L,16-08-2025 17:26,405,YES,4
50796,1243,2009,Americano,M,22-09-2025 10:13,439,NO,1
50797,1034,2023,Latte,L,14-08-2025 15:50,323,NO,5
50798,1471,2063,Latte,S,10-06-2025 21:27,162,YES,5
50799,1096,2171,Latte,M,12-10-2025 08:16,359,NO,5
50800,1135,2123,Americano,L,12-07-2025 05:38,378,NO,1
